0,0,3, 13.593115, 1
1,0,7, 13.228014, 1
2,1,1, 24.229905, 1
3,1,2, 13.222719, 1
4,1,3, 23.866968, 1
5,1,19, 23.037359, 1
6,2,1, 20.978851, 1
7,2,9, 13.867155, 1
8,3,3, 13.222719, 1
9,3,9, 13.222719, 1
10,3,17, 13.239457, 1
11,3,19, 13.455186, 1
12,4,0, 20.145804, 1
13,4,8,21.969847,1
14,4,16,24.869225,1
15,4,18,24.819807,1
16,5,6, 18.167676, 1
17,5,9, 13.419458, 1
18,5,16, 13.280248, 1
19,6,21, 24.458608, 1
20,7,2, 24.734113, 1
21,7,3, 13.471619, 1
22,7,11, 13.222719, 1
23,7,20, 20.868091, 1
24,8,1, 14.213348, 1
25,8,9, 13.295374, 1
26,10,9, 14.467427, 1
27,10,10, 13.222719, 1
28,10,12, 33.272039, 2
29,10,16, 37.345336, 2
30,11,16,39.884135,2
31,12,8, 25.911276, 2
32,12,13, 31.547709, 2
33,12,17, 32.355887, 2
34,12,19,36.768421,2
35,13,4, 38.642881, 2
36,13,8, 35.658101, 2
37,13,12, 33.352681, 2
38,14,7, 29.188512, 2
39,15,6, 39.587626, 2
40,15,10, 36.152255, 2
41,15,19, 37.556697, 2
42,16,2, 32.767452, 2
43,16,3, 43.665079, 2
44,16,4, 40.000000, 2
45,16,10, 29.196500, 2
46,16,15, 34.591280, 2
47,17,5, 40.000000, 2
48,17,15, 40.000000, 2
49,18,13, 35.858968, 2
50,18,14, 40.000000, 2
51,18,17, 33.013834, 2
52,19,13, 26.941929, 2
53,20,4, 25.965562, 2
54,20,6, 49.835957, 2
55,20,15, 25.724653, 2
56,20,17, 40.000000, 2
57,21,7, 37.994936, 2
58,21,10, 40.353629, 2
59,1,28, 63.006279, 3
60,2,28, 50.333693, 3
61,5,23, 57.139070, 3
62,5,30, 60.002298, 3
63,6,28, 65.226518, 3
64,7,28, 63.965998, 3
65,9,25, 72.602383, 3
66,11,29, 57.346467, 3
67,13,27, 57.469568, 3
68,13,29, 59.360470, 3
69,16,24, 67.295565, 3
70,20,32, 60.298074, 3
71,23,31, 61.482143, 3
72,27,24,71.921261,3
73,26,0, 52.618713, 3
74,26,3, 54.496733, 3
75,27,21, 59.592828, 3
76,28,14, 50.493101, 3
77,30,1, 54.659886, 3
78,30,21, 52.008724, 3
79,30,22, 51.785303, 3
80,8,43, 87.000000, 4
81,16,40, 87.000000, 4
82,17,44, 77.949631, 4
83,22,34, 75.328412, 4
84,23,41,85.190771,4
85,24,44,80.222102,4
86,26,34, 87.000000, 4
87,33,34,85.495664,4
88,34,37,75.441191,4
89,34,38, 76.192669, 4
90,36,39,85.297977,4
91,39,38,84.912249,4
92,39,45, 87.000000, 4
93,45,41,80.222102,4
94,36,7,86.986953,4
95,36,29,85.063702,4
96,38,23, 80.831737, 4
97,40,2,81.489030,4
