0,3
0,7
1,1
1,2
1,3
1,19
2,1
2,9
3,3
3,9
3,17
3,19
4,0
4,8
4,16
4,18
5,6
5,9
5,16
6,21
7,2
7,3
7,11
7,20
8,1
8,9
10,9
10,10
10,12
10,16
11,16
12,8
12,13
12,17
12,19
13,4
13,8
13,12
14,7
15,6
15,10
15,19
16,2
16,3
16,4
16,10
16,15
17,5
17,15
18,13
18,14
18,17
19,13
20,4
20,6
20,15
20,17
21,7
21,10
1,28
2,28
5,23
5,30
6,28
7,28
9,25
11,29
13,27
13,29
16,24
20,32
23,31
27,24
26,0
26,3
27,21
28,14
30,1
30,21
30,22
8,43
16,40
17,44
22,34
23,41
24,44
26,34
33,34
34,37
34,38
36,39
39,38
39,45
45,41
36,7
36,29
38,23
40,2
40,24
41,17
44,2
46,17
0,62
0,73
0,74
0,84
0,85
0,87
1,79
2,47
2,62
2,66
2,67
3,79
3,83
4,51
4,53
4,58
4,66
4,76
5,50
5,83
5,91
6,55
6,56
6,58
6,88
8,88
9,70
9,83
9,88
10,47
10,69
11,93
12,76
12,80
14,82
15,70
15,71
15,80
16,79
16,87
17,76
17,84
17,88
18,55
18,59
18,92
18,78
18,87
19,63
19,91
20,51
20,57
21,77
22,51
22,93
23,54
23,86
24,75
24,84
25,89
25,83
27,57
28,83
28,84
29,85
30,49
31,68
31,86
32,88
33,81
34,59
35,59
35,72
35,77
36,47
36,51
36,56
36,68
36,75
37,80
37,90
37,93
38,49
38,51
38,90
39,51
39,52
39,62
39,76
39,84
40,47
40,74
42,60
42,76
43,72
44,76
45,84
45,88
46,34
46,72
46,80
46,89
47,3
48,0
49,2
49,5
49,22
51,17
51,27
51,4
52,11
52,7
53,8
53,12
53,15
53,34
53,43
54,23
55,9
55,15
55,16
55,21
55,27
55,30
56,38
58,18
58,41
59,23
59,39
59,6
60,1
60,2
60,4
60,5
61,1
61,2
61,3
61,4
63,2
63,4
63,6
64,5
64,6
65,19
65,36
67,21
67,27
68,16
68,24
68,30
69,8
69,16
69,28
69,30
70,9
70,25
71,39
72,29
72,24
73,14
73,15
73,18
73,24
73,30
73,41
73,23
73,24
74,19
74,31
74,24
75,11
76,17
76,28
76,32
77,17
77,21
77,38
78,18
78,39
78,27
79,18
79,46
81,19
81,33
82,18
82,25
82,26
86,13
84,8
86,14
87,43
88,28
88,33
88,34
88,35
88,37
89,12
89,27
90,12
90,20
90,42
92,11
92,28
92,40
70,75
71,86
72,77
73,76
73,79
73,85
73,86
73,88
74,73
74,83
74,84
75,76
75,77
75,93
76,74
76,76
77,85
77,87
78,84
78,91
79,71
80,76
80,87
80,89
81,76
83,71
83,82
84,91
85,90
85,92
86,75
86,87
87,77
87,81
87,90
88,81
88,88
91,70
91,81
91,82
92,77
93,70
93,93
59,68
60,61
60,74
60,86
61,59
62,61
62,62
62,66
62,76
62,89
63,63
64,70
64,78
64,80
65,83
66,66
66,91
67,60
67,82
68,60
69,60
69,63
69,64
70,61
74,64
80,68
83,68
84,60
84,68
93,59
93,65
47,66
47,84
52,58
52,90
53,84
53,88
54,61
55,63
55,87
56,70
62,49
62,65
63,56
63,68
66,50
67,52
67,66
68,48
72,66
73,63
75,53
78,66
79,52
91,51
91,53
91,56
93,55
93,57
