289,22,22,0.5,3
290,22,23,0.5,3
292,23,25,0.5,3
278,19,25,0.5,3
270,18,27,0.5,3
266,17,28,0.5,3
271,18,30,0.5,3
254,13,28,0.5,3
251,12,29,0.5,3
227,6,32,0.5,3
221,4,31,0.5,3
215,3,31,0.5,3
211,2,37,0.5,3
205,0,39,0.5,3
216,3,37,0.5,3
222,5,38,0.5,3
228,6,38,0.5,3
238,8,37,0.5,3
255,13,39,0.5,3
261,15,39,0.5,3
285,21,45,0.5,3
280,19,47,0.5,3
265,16,45,0.5,3
272,18,41,0.5,3
279,19,36,0.5,3
246,10,30,0.5,3
231,7,27,0.5,3
242,9,25,0.5,3
253,13,20,0.5,3
237,8,20,0.5,3
220,4,25,0.5,3
210,2,23,0.5,3
204,0,25,0.5,3
219,4,21,0.5,3
208,1,20,0.5,3
195,-3,21,0.5,3
189,-5,20,0.5,3
179,-9,30,0.5,3
162,-17,24,0.5,3
160,-18,30,0.5,3
170,-14,34,0.5,3
295,23,60,0.5,3
161,-18,39,0.5,3
166,-15,40,0.5,3
175,-12,40,0.5,3
182,-8,37,0.5,3
187,-6,48,0.5,3
176,-12,50,0.5,3
180,-9,55,0.5,3
171,-14,56,0.5,3
163,-17,53,0.5,3
164,-17,58,0.5,3
173,-13,60,0.5,3
177,-11,61,0.5,3
185,-7,61,0.5,3
206,0,67,0.5,3
209,1,64,0.5,3
224,5,60,0.5,3
229,6,59,0.5,3
245,9,62,0.5,3
239,8,63,0.5,3
230,6,62,0.5,3
196,-2,47,0.5,3
212,2,44,0.5,3
217,3,45,0.5,3
223,5,45,0.5,3
232,7,46,0.5,3
249,11,46,0.5,3
243,9,54,0.5,3
233,7,55,0.5,3
244,9,58,0.5,3
256,13,58,0.5,3
275,18,64,0.5,3
267,17,66,0.5,3
299,24,64,0.5,3
172,-13,36,0.5,3
294,23,59,0.5,3
293,23,57,0.5,3
282,20,57,0.5,3
291,22,54,0.5,3
286,21,52,0.5,3
298,24,49,0.5,3
274,18,52,0.5,3
273,18,47,0.5,3
