0,16,100
18,2,100
13,4,100
1,2,100
11,11,100
1,19,100
8,1,100
8,15,100
8,18,100
7,13,100
9,1,100
9,14,100
2,5,100
14,0,100
14,1,100
14,3,100
14,15,100
14,12,100
1,14,100
3,15,100
14,2,100
0,15,100
7,1,100
1,1,100
17,9,100
12,4,100
18,7,100
2,13,100
3,12,100
2,11,100
4,7,100
19,4,100
3,6,100
0,7,100
2,16,100
1,18,100
14,4,100
5,18,100
14,2,100
14,13,100
7,1,100
10,1,100
8,13,100
7,14,100
15,13,100
15,14,100
15,15,100
1,16,100
8,7,3.0
16,1,1.3
10,11,1.1
13,10,3.0
16,7,2.2
8,16,1.3
9,4,0.9
4,17,0.7
6,4,2.7
11,19,0.6
19,15,1.8
4,8,1.9
12,17,2.0
5,14,1.7
9,12,1.9
4,15,1.3
12,6,3.0
6,19,1.8
19,3,2.5
14,16,2.9
4,18,0.6
12,5,3.0
5,8,1.0
10,18,1.0
4,11,2.6
6,6,2.9
5,2,2.0
6,5,3.0
11,18,1.4
18,0,1.4
9,0,0.7
1,15,2.5
12,16,2.9
9,16,0.5
8,17,2.7
13,13,2.6
1,17,2.0
13,19,2.0
12,2,0.6
18,15,1.2
12,13,0.6
9,18,2.5
18,17,0.8
9,6,2.5
5,6,0.9
0,1,2.1
6,15,1.5
6,1,1.0
11,4,0.8
16,2,2.6
2,7,0.6
19,14,1.2
15,8,1.4
18,10,0.7
18,3,2.8
16,8,3.0
2,17,0.7
9,19,1.0
3,19,2.4
19,18,2.5
8,14,2.8
14,5,2.2
1,0,1.3
17,4,0.7
5,1,1.2
11,9,1.3
1,9,1.7
3,14,1.9
15,9,3.0
5,0,1.2
11,12,1.3
0,4,1.2
9,11,1.5
12,14,2.8
17,5,0.8
2,10,2.8
13,2,0.5
11,0,1.9
4,0,0.5
16,14,0.5
11,15,1.6
9,8,3.0
15,4,0.8
16,16,1.9
5,11,2.7
7,9,1.7
6,10,1.7
14,19,1.3
3,17,1.0
1,12,0.5
19,1,0.9
1,8,0.9
0,13,2.2
19,12,1.2
2,2,0.9
17,12,1.1
19,11,1.6
11,3,1.6
4,13,1.1
18,14,1.3
