15,7,0,0.0,2
11,9,9,0.0,3
35,8,9,0.0,3
39,0,9,0.0,2
38,-3,8,0.0,3
17,11,7,0.0,2
32,11,6,0.0,3
3,8,6,0.0,4
19,6,6,0.0,1
30,-1,4,0.0,4
16,-1,5,0.0,1
10,-5,3,0.0,3
6,-3,0,0.0,2
9,5,1,0.0,3
13,5,2,0.0,3
4,8,3,0.0,3
33,7,3,0.0,2
37,5,3,0.0,2
14,12,1,0.0,4
2,13,5,0.0,1
24,11,4,0.0,2
5,11,3,0.0,2
21,11,-1,0.0,2
26,5,-1,0.0,4
20,-2,-1,0.0,1
41,9,-2,0.0,2
25,11,-3,0.0,2
8,9,-3,0.0,3
1,2,-3,0.0,1
31,8,-5,0.0,4
29,-1,-5,0.0,4
28,-5,-5,0.0,3
23,3,-6,0.0,2
18,8,-8,0.0,2
40,5,-7,0.0,2
12,2,-7,0.0,4
34,0,-7,0.0,3
36,-4,-7,0.0,2
27,-5,-7,0.0,2
22,6,-9,0.0,1
0,2,-8,0.0,4
7,13,-10,0.0,2
