0,0,100
0,44,100
0,48,100
0,60,100
0,79,100
1,1,100
1,61,100
1,78,100
1,79,100
2,2,100
2,51,100
2,62,100
2,77,100
2,78,100
3,43,100
3,45,100
3,63,100
3,76,100
3,77,100
4,6,100
4,40,100
4,53,100
4,63,100
4,64,100
4,65,100
4,75,100
4,76,100
5,7,100
5,37,100
5,38,100
5,39,100
5,45,100
5,65,100
5,74,100
5,75,100
6,8,100
6,37,100
6,47,100
6,53,100
6,66,100
6,73,100
6,74,100
7,9,100
7,27,100
7,28,100
7,29,100
7,30,100
7,31,100
7,32,100
7,36,100
7,37,100
7,49,100
7,51,100
7,67,100
7,72,100
7,73,100
8,0,100
8,1,100
8,2,100
8,3,100
8,4,100
8,5,100
8,6,100
8,7,100
8,8,100
8,9,100
8,10,100
8,26,100
8,27,100
8,33,100
8,36,100
8,71,100
8,72,100
9,26,100
9,33,100
9,36,100
9,70,100
9,71,100
10,26,100
10,34,100
10,35,100
10,36,100
10,68,100
10,69,100
10,70,100
11,26,100
11,36,100
12,26,100
12,36,100
12,38,100
12,39,100
13,36,100
13,37,100
13,40,100
14,37,100
15,43,100
16,8,100
16,9,100
16,10,100
16,12,100
16,14,100
16,16,100
16,38,100
17,6,100
17,7,100
17,8,100
17,12,100
17,17,100
17,39,100
17,45,100
18,5,100
18,7,100
18,12,100
18,14,100
18,40,100
19,7,100
19,12,100
19,14,100
19,18,100
19,45,100
20,4,100
20,14,100
20,18,100
20,41,100
20,44,100
20,60,100
21,42,100
21,60,100
22,3,100
22,19,100
22,20,100
22,29,100
22,30,100
22,31,100
22,32,100
22,33,100
22,34,100
22,35,100
22,36,100
22,37,100
22,38,100
22,61,100
23,2,100
23,20,100
23,29,100
23,38,100
23,61,100
24,20,100
24,29,100
24,38,100
24,62,100
25,2,100
25,14,100
25,19,100
25,29,100
25,38,100
25,62,100
25,64,100
25,66,100
25,68,100
25,70,100
25,72,100
25,74,100
25,76,100
25,77,100
25,78,100
26,3,100
26,11,100
26,19,100
26,29,100
26,36,100
26,38,100
26,62,100
26,78,100
27,24,100
27,25,100
27,26,100
27,27,100
27,28,100
27,29,100
27,35,100
27,36,100
27,38,100
27,63,100
27,67,100
27,70,100
27,78,100
28,4,100
28,18,100
28,24,100
28,26,100
28,27,100
28,28,100
28,34,100
28,35,100
28,36,100
28,38,100
28,60,100
28,63,100
28,67,100
28,70,100
28,76,100
28,77,100
28,78,100
29,18,100
29,24,100
29,25,100
29,26,100
29,27,100
29,28,100
29,32,100
29,33,100
29,34,100
29,35,100
29,36,100
29,60,100
29,63,100
29,64,100
29,67,100
29,70,100
29,76,100
30,5,100
30,16,100
30,17,100
30,24,100
30,26,100
30,27,100
30,28,100
30,31,100
30,32,100
30,33,100
30,34,100
30,35,100
30,36,100
30,60,100
30,61,100
30,64,100
30,67,100
30,68,100
30,69,100
30,70,100
30,71,100
30,72,100
30,73,100
30,74,100
30,76,100
31,3,100
31,4,100
31,6,100
31,8,100
31,10,100
31,12,100
31,14,100
31,16,100
31,24,100
31,25,100
31,26,100
31,27,100
31,28,100
31,56,100
31,60,100
31,61,100
31,64,100
31,70,100
31,74,100
31,76,100
32,3,100
32,4,100
32,7,100
32,9,100
32,11,100
32,13,100
32,15,100
32,28,100
32,29,100
32,56,100
32,57,100
32,59,100
32,60,100
32,64,100
32,65,100
32,70,100
32,74,100
32,76,100
33,3,100
33,5,100
33,10,100
33,12,100
33,57,100
33,58,100
33,59,100
33,65,100
33,70,100
34,2,100
34,3,100
34,4,100
34,6,100
34,11,100
34,48,100
34,49,100
34,50,100
34,57,100
34,58,100
34,65,100
34,66,100
34,70,100
34,71,100
34,72,100
35,2,100
35,3,100
35,4,100
35,7,100
35,10,100
35,46,100
35,47,100
35,48,100
35,50,100
35,51,100
35,52,100
35,57,100
35,58,100
35,66,100
35,71,100
35,72,100
35,75,100
35,76,100
35,77,100
35,78,100
35,79,100
36,3,100
36,8,100
36,46,100
36,47,100
36,52,100
36,59,100
36,66,100
36,67,100
36,68,100
36,71,100
37,3,100
37,9,100
37,10,100
37,44,100
37,45,100
37,46,100
37,52,100
37,53,100
37,59,100
37,60,100
37,66,100
37,67,100
37,71,100
37,72,100
37,73,100
37,74,100
37,75,100
37,76,100
37,77,100
37,78,100
38,10,100
38,42,100
38,43,100
38,44,100
38,53,100
38,54,100
38,60,100
38,67,100
38,78,100
39,10,100
39,42,100
39,43,100
39,54,100
39,60,100
39,61,100
39,67,100
39,68,100
39,72,100
39,73,100
39,74,100
39,75,100
39,76,100
39,78,100
40,11,100
40,12,100
40,54,100
40,61,100
40,62,100
40,68,100
40,72,100
40,76,100
40,78,100
